,u,g,r,i,z,class,redshift
2935,19.07195,17.30686,16.57173,16.29349,16.16633,0.0,-2.5590610000000003e-05
2978,18.639,17.455370000000002,16.85887,16.46754,16.26568,1.0,0.05841498
3002,18.38409,16.808870000000002,16.21927,16.00144,15.910429999999998,0.0,0.00044601
3010,18.50285,16.87854,16.29135,16.0833,16.0291,0.0,-5.385441e-06
3011,19.16514,17.641679999999997,17.02423,16.7574,16.64714,0.0,0.0002511797
3019,19.1674,17.27899,16.348489999999998,15.92295,15.58774,1.0,0.07859261
3024,19.02346,17.064,16.307389999999998,15.98361,15.75619,0.0,0.0001192702
3038,19.16873,17.518,17.02649,16.98602,16.983729999999998,1.0,0.02210382
3041,18.45489,17.28889,16.746489999999998,16.440179999999998,16.197129999999998,1.0,0.05060223
3049,18.69791,17.05487,16.48935,16.29287,16.21076,0.0,0.00018149990000000001
3056,18.71229,17.51341,17.11877,16.88092,16.825670000000002,1.0,0.0261647
3061,19.04397,17.51868,16.962770000000003,16.75471,16.645120000000002,0.0,2.269519e-05
3087,18.294729999999998,16.91594,16.35355,16.12199,16.09473,0.0,1.007549e-06
3113,19.235960000000002,17.39169,16.454710000000002,16.018629999999998,15.69225,1.0,0.06508011
3116,18.59155,17.565070000000002,17.02093,16.68974,16.5217,1.0,0.05075532
3119,19.13064,17.84866,17.37395,17.08298,16.90956,1.0,0.0603357
3142,18.38787,17.2761,17.00541,16.77414,16.66084,1.0,0.03222387
3149,18.647779999999997,17.39517,16.89641,16.63204,16.46848,1.0,0.06307839999999999
3150,18.87518,17.663520000000002,17.19225,16.97824,16.7789,1.0,0.03553091
3162,19.022370000000002,17.14911,16.29712,15.88799,15.588920000000002,1.0,0.07003929
3164,18.98757,17.70845,17.28399,16.98428,16.778170000000003,1.0,0.07862078
3193,18.32106,17.22511,16.77325,16.46443,16.316329999999997,1.0,0.07541557
3205,18.80714,17.73698,17.33022,17.06736,16.87249,1.0,0.07488263
3210,18.84666,17.76951,17.1967,16.8411,16.626260000000002,1.0,0.06792004
3214,19.20155,17.494529999999997,16.76098,16.37012,16.09173,1.0,0.03524341
3223,18.69135,17.55019,17.183989999999998,16.945520000000002,16.910999999999998,1.0,0.07206749999999999
3229,18.97309,17.10979,16.31868,15.961470000000002,15.683079999999999,1.0,0.05605371
3249,19.09577,17.29,16.47702,16.14089,15.946660000000001,0.0,0.0001119427
3250,18.39656,16.928639999999998,16.27825,16.03724,15.875210000000001,0.0,-6.866671e-06
3259,19.01896,17.27753,16.46931,16.12742,15.96579,0.0,0.0001451876
3260,18.5692,17.134710000000002,16.48933,16.11894,15.82864,1.0,0.0414901
3273,18.39948,17.23854,16.88888,16.55936,16.40194,1.0,0.05155805
3281,19.1055,17.63935,17.004620000000003,16.662029999999998,16.46544,1.0,0.0742991
3295,18.787670000000002,17.213739999999998,16.52577,16.13145,15.89926,1.0,0.06939621
3300,18.18528,16.857670000000002,16.32991,16.12402,15.979779999999998,0.0,-9.397907e-06
3322,18.56984,17.43711,16.94517,16.6015,16.44303,1.0,0.055608000000000005
3324,18.75059,17.53751,16.907329999999998,16.50208,16.26888,1.0,0.04962273
3335,18.182920000000003,17.00017,16.342010000000002,15.981779999999999,15.743929999999999,1.0,0.07643086
3336,18.72355,17.671470000000003,17.30933,16.95851,16.775760000000002,1.0,0.05383282
3340,18.72005,17.595779999999998,17.11516,16.78721,16.59111,1.0,0.03859601
3354,18.8125,17.315379999999998,16.5708,16.1422,15.87049,1.0,0.07050085
3357,18.70655,17.10506,16.30602,15.885710000000001,15.60627,1.0,0.07074810000000001
3358,18.159860000000002,17.28056,16.88971,16.72071,16.622220000000002,0.0,0.0004528283
3367,19.16385,17.42924,16.56925,16.156,15.848379999999999,1.0,0.04293239
3391,19.09156,17.21987,16.53784,16.3074,16.22649,0.0,2.0038220000000002e-05
3394,18.63942,17.47231,16.96621,16.75208,16.66435,0.0,0.00018100119999999998
3398,18.82773,17.16074,16.44059,16.03559,15.782829999999999,1.0,0.07340842
3411,18.95404,17.82539,17.34669,17.07196,16.86672,1.0,0.05618661
3413,19.01138,17.609270000000002,16.90594,16.468870000000003,16.219910000000002,1.0,0.07731552
3415,19.01596,17.83596,17.24953,16.97961,16.9498,1.0,0.04689191
3421,19.229960000000002,17.377229999999997,16.49069,16.04297,15.71766,1.0,0.0732157
3422,18.55733,17.243570000000002,16.62276,16.34301,16.20834,0.0,-2.1528e-05
3426,18.92826,17.67869,17.14697,16.82959,16.67025,1.0,0.07476609
3427,18.77948,17.26247,16.66386,16.414179999999998,16.290779999999998,0.0,7.985258000000001e-05
3433,18.447589999999998,17.3543,16.866,16.58401,16.34127,1.0,0.03029427
3448,18.80001,17.68161,17.269460000000002,17.00759,16.8615,1.0,0.04537919
3455,18.603939999999998,17.24829,16.73133,16.41705,16.24318,1.0,0.06935261
3471,18.89376,17.809720000000002,17.3676,17.0527,16.87855,1.0,0.05186827
3507,19.06268,17.73719,17.144779999999997,16.90426,16.80961,0.0,-8.826712e-06
3511,19.10959,17.789189999999998,17.23346,16.82678,16.6272,1.0,0.07847219999999999
3513,19.052960000000002,17.29929,16.43757,16.05219,15.751370000000001,1.0,0.05498318
3521,18.70729,17.57806,17.0933,16.76193,16.58478,1.0,0.06705017
3523,18.412589999999998,17.2047,16.74982,16.49012,16.29681,1.0,0.03859045
3529,18.989079999999998,17.57667,17.05196,16.80043,16.518539999999998,1.0,0.05393836
3532,18.74032,17.23029,16.611520000000002,16.38045,16.27901,0.0,0.0001385702
3539,18.84056,17.617160000000002,17.022000000000002,16.67478,16.45654,1.0,0.07028261
3542,18.85077,17.11746,16.42128,16.16948,16.04148,0.0,6.750311e-05
3543,18.39329,17.18674,16.736710000000002,16.42954,16.24563,1.0,0.07486051
3549,18.92569,17.49804,16.81488,16.43597,16.1465,1.0,0.0572313
3563,18.75505,17.54175,17.00739,16.62943,16.40888,1.0,0.06029545
3574,18.895310000000002,17.32865,16.6189,16.28465,15.983720000000002,1.0,0.01813921
3581,18.2758,17.23228,16.8412,16.55753,16.3972,1.0,0.06128093
3582,18.74995,17.57893,17.0223,16.678639999999998,16.48246,1.0,0.05254487
3592,19.19666,17.84169,17.173389999999998,16.78855,16.538339999999998,1.0,0.0673866
3593,19.12791,17.736720000000002,17.14451,16.82142,16.64796,1.0,0.0537727
3595,18.62186,17.50175,16.98919,16.63081,16.45411,1.0,0.07616401
3600,18.96003,17.18036,16.46474,16.17471,16.00187,0.0,2.976866e-05
3608,18.80573,17.41964,16.79965,16.4695,16.22844,1.0,0.04979866
3619,18.57096,17.33665,16.80735,16.46949,16.27423,1.0,0.03992579
3628,18.83045,17.3284,16.53827,16.087020000000003,15.802179999999998,1.0,0.07718759
3632,18.35566,17.26295,16.877670000000002,16.60032,16.41921,1.0,0.03983748
3636,18.857429999999997,17.702,17.24695,17.05602,16.96359,0.0,-1.814e-05
3647,19.23402,17.7887,17.207520000000002,16.94683,16.85821,0.0,0.000463827
3665,19.0854,17.695610000000002,17.07868,16.80602,16.638170000000002,0.0,2.3487600000000002e-05
3783,18.537679999999998,17.28884,16.65052,16.16036,15.9907,1.0,0.07064172
3800,18.85354,17.766939999999998,17.26226,16.90551,16.72188,1.0,0.05215844
3809,18.79252,17.50507,17.02208,16.783620000000003,16.646720000000002,0.0,0.0033224759999999996
3812,18.57688,17.41072,17.02955,16.75607,16.60386,1.0,0.05296312
3816,19.12445,17.80301,17.11391,16.691470000000002,16.42012,1.0,0.07425375
3820,18.18978,16.78303,16.1499,15.81228,15.581660000000001,1.0,0.05153804
3824,18.30932,17.54199,17.23767,16.9427,16.87347,1.0,0.06345433
3848,19.11607,17.185779999999998,16.28107,15.87304,15.542229999999998,1.0,0.07584065
3850,18.47154,17.45168,17.0157,16.64147,16.52345,1.0,0.06285045
3860,19.189989999999998,17.66781,17.166539999999998,16.91565,16.72276,1.0,0.03267561
3869,18.59665,17.2654,16.73039,16.51977,16.426579999999998,0.0,2.2035e-05
3879,18.913120000000003,17.42529,16.741789999999998,16.40641,16.12261,1.0,0.07156086
3880,18.51085,17.427870000000002,16.94735,16.61756,16.462310000000002,1.0,0.06583611
3884,18.34665,17.222279999999998,16.66732,16.434060000000002,16.30251,0.0,7.25224e-05
3887,18.27449,17.01069,16.39594,16.0505,15.791579999999998,1.0,0.036922500000000004
3908,18.8283,17.64487,17.16545,16.97719,16.937070000000002,0.0,0.0006643478
3918,18.78579,17.454720000000002,16.90417,16.63577,16.46572,0.0,-2.8278670000000002e-05
3923,18.65454,17.305770000000003,16.839560000000002,16.69032,16.613310000000002,0.0,-3.234664e-05
3929,18.75473,17.148020000000002,16.29543,15.872110000000001,15.568810000000001,1.0,0.07039218
3943,18.43461,17.218120000000003,16.673029999999997,16.34215,16.14759,1.0,0.06153053
3945,18.4928,17.34481,16.63343,16.19507,15.913529999999998,1.0,0.06836533
3949,19.072470000000003,17.78596,17.26799,16.93629,16.7169,1.0,0.04605572
3954,18.98627,17.73463,17.21714,16.93013,16.7849,1.0,0.0676489
3956,18.534129999999998,17.40731,16.9921,16.72501,16.55686,1.0,0.03931605
3969,18.857770000000002,17.31144,16.707910000000002,16.4461,16.3325,0.0,0.00036270489999999997
3970,18.62414,17.49077,17.10034,16.95611,16.95222,0.0,4.706713e-05
3983,19.207,17.48234,16.6445,16.16855,15.8252,1.0,0.06243185
3989,18.87719,17.64497,17.17469,16.89392,16.74986,1.0,0.05493288
4005,18.214000000000002,17.41439,17.18913,17.01783,16.93317,1.0,0.02831716
4006,18.58906,17.24631,16.657339999999998,16.309179999999998,16.11767,1.0,0.06891654
4010,18.53506,16.97856,16.36234,16.16015,16.04963,0.0,-7.217659e-06
4020,18.82739,17.042270000000002,16.269820000000003,15.898760000000001,15.571660000000001,1.0,0.02724535
4039,18.55226,17.04774,16.3135,15.94856,15.678989999999999,1.0,0.06758618
4050,19.13937,17.89453,17.3155,16.9274,16.73469,1.0,0.07753019
4061,18.94879,17.66336,17.05884,16.78351,16.65846,0.0,0.0005731075
4063,18.785529999999998,17.68378,17.274639999999998,17.04741,16.88154,1.0,0.02795223
4065,18.93034,17.74919,17.26802,17.08328,16.98997,0.0,0.00045898769999999997
4107,18.74977,17.45542,16.93421,16.75037,16.6817,0.0,5.6328e-05
4111,18.99024,17.7526,17.146379999999997,16.820829999999997,16.58738,1.0,0.07655236
4122,18.28717,17.14012,16.73511,16.59625,16.556910000000002,0.0,0.0002044379
4144,18.52046,17.00461,16.389879999999998,16.10647,15.99525,0.0,0.00011959899999999999
4148,18.73426,17.23808,16.66512,16.47689,16.38713,0.0,8.555316999999999e-07
4154,18.66629,17.49373,17.021320000000003,16.74121,16.61414,1.0,0.04852679
4160,18.88096,17.11159,16.28657,15.85709,15.5625,1.0,0.05434944
4166,19.23132,17.82474,17.3797,17.09577,16.91668,1.0,0.04775609
4193,18.34939,17.132270000000002,16.71039,16.5541,16.49701,0.0,1.8694639999999998e-05
4208,18.612560000000002,17.62255,17.17749,16.9363,16.67428,1.0,0.02342752
4268,19.00293,17.243679999999998,16.429570000000002,16.03732,15.70699,1.0,0.0348448
4273,19.09991,17.80324,17.06139,16.62818,16.33469,1.0,0.07696452
4286,19.02253,17.80225,17.253020000000003,17.03252,16.92501,0.0,0.0002786878
4289,18.92345,17.45239,16.73255,16.36583,16.096629999999998,1.0,0.04731116
4316,18.849079999999997,17.43429,16.75029,16.37388,16.12434,1.0,0.06973255
4317,18.47926,17.58887,17.29557,17.04399,16.93052,1.0,0.06362057
4327,18.98956,17.40783,16.75545,16.52447,16.42558,0.0,-4.888115e-06
4333,18.19042,16.9907,16.55562,16.36177,16.162029999999998,1.0,0.0
4336,19.02119,17.748639999999998,17.20038,16.897579999999998,16.7015,1.0,0.04508417
4342,18.73535,17.61814,17.1403,16.95061,16.87717,0.0,0.0009312207000000001
4355,18.3877,17.23797,16.92446,16.820520000000002,16.79346,0.0,-2.309708e-05
4362,19.15322,17.404770000000003,16.569329999999997,16.18327,15.869929999999998,1.0,0.06645162
4370,18.82293,17.261770000000002,16.511129999999998,16.11242,15.809289999999999,1.0,0.05685864
4371,19.13581,17.1664,16.30185,15.84576,15.540920000000002,1.0,0.07773146
4372,19.25199,17.585910000000002,16.81833,16.43281,16.17462,1.0,0.04830156
4377,18.436420000000002,17.10587,16.63675,16.47567,16.423470000000002,0.0,-2.33211e-06
4378,18.91437,17.23759,16.73623,16.44823,16.325020000000002,1.0,0.05851093
4390,18.51314,17.47643,17.046879999999998,16.75756,16.5523,1.0,0.03754983
4393,18.52962,17.523670000000003,17.17409,16.907610000000002,16.7465,1.0,0.04424263
4398,19.11572,17.50814,16.73647,16.378729999999997,16.07894,1.0,0.03470385
4404,19.03429,17.12211,16.34555,15.916889999999999,15.55057,1.0,0.03775897
4411,18.58919,17.58294,17.17847,16.82767,16.73302,1.0,0.07122543
4413,18.32217,17.25014,16.8221,16.50751,16.36402,1.0,0.04886571
4422,18.56267,17.47384,17.04567,16.82554,16.69739,1.0,0.02905941
4427,18.806079999999998,17.61295,17.22283,16.95569,16.73724,1.0,0.04118434
4436,18.71862,17.21114,16.45675,16.08067,15.835320000000001,1.0,0.07158142
4439,18.42935,17.017310000000002,16.32123,15.91105,15.56351,1.0,0.04298907
4443,18.66167,17.53761,17.12096,16.95134,16.66627,1.0,0.02193579
4448,18.83543,17.059160000000002,16.28073,15.878129999999999,15.55749,1.0,0.06294408
4451,18.42825,17.38866,16.897470000000002,16.64329,16.4996,1.0,0.02705698
4452,19.2206,17.599079999999997,16.854570000000002,16.45058,16.143629999999998,1.0,0.06605754
4472,19.12898,17.18512,16.36831,16.08064,15.91484,0.0,8.273726000000001e-05
4491,18.90462,17.37055,16.59151,16.20968,15.93092,1.0,0.07185507
4504,19.063670000000002,17.58902,16.843320000000002,16.40798,16.1027,1.0,0.05899242
4505,18.74233,17.32225,16.586579999999998,16.16731,15.88391,1.0,0.07244214
4508,18.339920000000003,17.15907,16.72563,16.57157,16.49403,0.0,-1.004905e-05
4520,18.61404,16.99707,16.27818,15.877089999999999,15.587110000000001,1.0,0.04985724
4522,18.57592,17.276120000000002,16.67132,16.31675,16.12581,1.0,0.06452455
4525,18.229039999999998,16.95616,16.40289,16.0696,15.8717,1.0,0.06282379
4529,19.09887,17.82315,17.30208,17.02245,16.802429999999998,1.0,0.02658146
4564,18.42428,17.0692,16.3852,15.93759,15.611579999999998,1.0,0.05725101
4572,19.12554,17.4451,16.74201,16.3133,16.1593,1.0,0.06850641
4576,18.21793,16.88342,16.30418,15.99584,15.721260000000001,1.0,0.07429379
4586,19.02204,17.52598,16.742739999999998,16.31943,16.033160000000002,1.0,0.07319852
4589,18.67582,17.61584,17.21523,16.993029999999997,16.859939999999998,1.0,0.04516402
4597,18.97198,17.7621,17.25978,16.99015,16.8619,1.0,0.03308221
4612,18.515929999999997,17.36712,16.87329,16.6626,16.54329,0.0,0.000425614
4626,18.68261,17.39082,16.96077,16.73249,16.65166,1.0,0.03363824
4639,18.58106,17.482779999999998,17.08224,16.944689999999998,16.86253,0.0,0.00022232169999999998
4642,18.951079999999997,17.524079999999998,16.8369,16.46809,16.31565,1.0,0.016480500000000002
4644,18.45515,17.400470000000002,17.07895,16.966089999999998,16.93171,0.0,1.557489e-05
4645,18.198520000000002,17.08521,16.61137,16.28225,16.11779,1.0,0.06434648
4674,18.321460000000002,17.012520000000002,16.461920000000003,16.25528,16.15336,0.0,0.0003908671
4675,18.430670000000003,17.33623,16.81264,16.434620000000002,16.24054,1.0,0.05792794
4696,18.36241,17.26676,16.88484,16.705,16.68211,0.0,0.00033883800000000005
4697,18.59691,17.38124,16.89869,16.725939999999998,16.62145,0.0,1.8140999999999998e-05
4698,18.27308,17.32379,17.05098,16.94396,16.93714,0.0,0.0008764134
4709,18.845229999999997,17.178620000000002,16.396720000000002,16.05176,15.85155,0.0,5.0512730000000004e-05
4710,19.09169,17.76859,17.21823,16.92972,16.75119,1.0,0.05664039
4715,18.51201,17.48113,17.03368,16.74203,16.54012,1.0,0.04834081
4719,18.84141,17.61509,17.23732,16.93454,16.76778,1.0,0.05544244
4720,18.93359,17.46624,16.83604,16.58823,16.466520000000003,0.0,0.00018561720000000002
4731,19.24192,17.860770000000002,17.108060000000002,16.75303,16.486729999999998,1.0,0.07303367
4736,18.736720000000002,17.34998,16.80809,16.5853,16.5229,0.0,6.755647e-05
4742,18.2281,17.43078,17.16912,17.0039,16.90594,1.0,0.03658557
4754,19.155820000000002,17.80015,17.1836,16.79949,16.562279999999998,1.0,0.07807475
4765,19.15481,17.35791,16.48552,16.074370000000002,15.7729,1.0,0.06475684
4770,18.18242,16.932879999999997,16.4321,16.187720000000002,16.002879999999998,1.0,0.02771023
4771,18.91995,17.24067,16.524820000000002,16.225479999999997,16.08737,0.0,1.3647910000000001e-05
4773,18.7219,16.93841,16.18136,15.874460000000001,15.704070000000002,0.0,0.00022747169999999997
4775,18.21406,16.82249,16.252679999999998,16.02593,15.91632,0.0,0.0001419916
4782,18.27281,17.00914,16.58095,16.38691,16.32016,0.0,0.0004386299
4802,18.99314,17.68005,17.03792,16.66309,16.382070000000002,1.0,0.07219186
4833,19.14225,17.33521,16.507379999999998,16.1011,15.796,1.0,0.06869552
4837,19.1535,17.522479999999998,16.83788,16.525579999999998,16.282239999999998,1.0,0.05084571
4839,18.34081,17.24757,16.82152,16.57418,16.39474,1.0,0.0
4842,18.62102,17.64684,17.25731,17.09777,16.94059,1.0,0.03780289
4867,19.01291,17.64017,17.1152,16.9119,16.67018,0.0,6.699339e-05
4883,18.53067,17.41254,16.990920000000003,16.79814,16.58963,1.0,0.03299057
4887,18.989639999999998,17.3663,16.73316,16.4667,16.324379999999998,0.0,0.0002997639
4897,18.2933,17.00009,16.47168,16.26164,16.15214,0.0,0.0001231633
4899,18.33959,16.82885,16.5404,16.438860000000002,16.31946,0.0,0.0002294936
4903,18.77262,17.759510000000002,17.258779999999998,17.0176,16.88654,1.0,0.009270805
4910,18.38362,17.46668,17.232960000000002,17.05923,16.95822,1.0,0.03509848
4932,19.06524,17.7605,17.08725,16.69305,16.42894,1.0,0.06612714
4934,18.24372,17.12742,16.866789999999998,16.73121,16.777810000000002,1.0,0.02296161
4947,18.55259,17.51161,16.78813,16.48996,16.22841,1.0,0.02190318
4971,18.18911,16.89469,16.42161,16.246270000000003,16.185489999999998,0.0,4.085216e-06
4975,18.30154,17.358320000000003,17.10313,17.00327,16.97431,0.0,0.000599294
4977,19.238770000000002,17.82645,17.33729,17.035629999999998,16.87138,1.0,0.07848768
4992,19.19604,17.59424,16.8432,16.438979999999997,16.18492,1.0,0.07598735
5005,18.935670000000002,17.577779999999997,17.04384,16.7719,16.54982,1.0,0.02538831
5006,18.55666,17.45319,17.03289,16.756610000000002,16.60149,1.0,0.04987841
5007,18.302989999999998,17.07129,16.63129,16.4783,16.34241,0.0,3.78427e-05
5011,18.63958,17.21578,16.514470000000003,16.12999,15.868870000000001,1.0,0.06579498
5018,18.15172,16.7924,16.16143,15.80538,15.5836,1.0,0.07546344
5031,18.67659,17.398229999999998,16.85256,16.50571,16.2997,1.0,0.06381226
5037,18.2044,17.294320000000003,16.96019,16.83851,16.80067,0.0,0.0001017138
5045,19.16473,17.80029,17.19426,16.9186,16.78032,0.0,0.0002068451
5061,18.68476,17.14646,16.39563,16.03444,15.743479999999998,1.0,0.05391489
5095,19.122870000000002,17.41985,16.697689999999998,16.2921,15.95232,1.0,0.04567645
5105,18.946279999999998,17.68417,17.3006,17.09187,16.98095,1.0,0.04824772
5107,19.19502,17.45335,16.78753,16.55636,16.434520000000003,0.0,4.190594e-05
5110,18.95394,17.59135,17.086560000000002,16.71968,16.489729999999998,1.0,0.03318769
5129,18.61798,17.0972,16.37416,16.0271,15.73427,1.0,0.06804199
5143,18.33301,16.94531,16.819979999999997,16.82485,16.92159,0.0,0.0001310881
5161,19.08022,17.78578,17.301170000000003,16.993370000000002,16.81543,1.0,0.06619547
5174,18.30914,16.85575,16.276889999999998,16.07914,16.00111,0.0,0.00015803020000000002
5193,18.32711,17.28292,16.86448,16.55762,16.44644,1.0,0.06992681
5201,18.86015,17.63466,16.93756,16.5283,16.25773,1.0,0.07133286
5206,18.98982,17.54587,16.81407,16.39941,16.11904,1.0,0.07115433
5212,18.97246,17.26831,16.53334,16.21368,16.03135,0.0,0.0001880266
5213,19.22671,17.53305,16.66616,16.24723,15.927879999999998,1.0,0.07598375
5216,18.40217,17.1972,16.664360000000002,16.33012,16.1093,1.0,0.05347805
5261,18.29983,16.91372,16.345979999999997,16.13972,16.03888,0.0,8.798241e-05
5265,18.76226,17.33641,17.022070000000003,16.82574,16.69474,1.0,0.02734968
5267,18.66474,17.20148,16.6491,16.46068,16.37755,0.0,1.392789e-05
5275,18.19221,17.072210000000002,16.679000000000002,16.473779999999998,16.307479999999998,1.0,0.02208343
5279,19.06407,17.73795,17.23903,16.90386,16.70317,1.0,0.04512967
5281,18.49353,17.25147,16.67879,16.33063,16.0975,1.0,0.07052951
5288,18.27115,17.11182,16.6447,16.335060000000002,16.16156,1.0,0.06939331
5290,18.29405,17.13475,16.7272,16.57752,16.52727,0.0,0.0002287467
